,ExpNum,ID,CodeExclu,Answer,AverageExpertise_x,AvergeConfidence,Confidence,DelID,GuruID,ProbaDel,Unnamed: 0,Unnamed: 0.1,Weight,CodeQuestion,Proba,country,gender,gender_,unique_id,unique_id_q,AverageExpertise_y,IRTExpertise,Normalized_IRT,Normalized_IRT_1
444,E13,7,PPPE13,0.25,0.25,,,35.0,10.0,1.0,4182.0,9.0,0.0,,Extremely confident,france,male,,E13_7,E13_7_PPPE13,0.25,-0.7236706575549046,0.38906041836976496,-2.2187916326047015
445,E13,7,T,0.25,0.25,,,,7.0,0.0,1782.0,9.0,2.0,,Moderately confident,france,male,,E13_7,E13_7_T,0.25,-0.60968474045362,0.4198096080281583,-1.6038078394368345
446,E13,7,TT,0.625,0.625,,,,7.0,0.0,2582.0,9.0,1.0,,Slightly confident,france,male,,E13_7,E13_7_TT,0.625,0.40336552526999453,0.6930931464370457,3.861862928740912
447,E13,7,TTT,0.375,0.375,,,,7.0,0.0,2182.0,9.0,6.0,,Slightly confident,france,male,,E13_7,E13_7_TTT,0.375,-0.29062018557493846,0.5058814383097682,0.117628766195363
448,E13,8,K,0.5,0.5,,,,8.0,0.0,183.0,10.0,1.0,,Moderately confident,france,non-binary,,E13_8,E13_8_K,0.5,-0.06114097040663041,0.5677864533266629,1.3557290665332573
449,E13,8,KK,0.625,0.625,,,,8.0,0.0,583.0,10.0,1.0,,Very confident,france,non-binary,,E13_8,E13_8_KK,0.625,0.2855837232753058,0.6613199672589207,3.2263993451784128
450,E13,8,KKK,0.625,0.625,,,,8.0,0.0,983.0,10.0,1.0,,Slightly confident,france,non-binary,,E13_8,E13_8_KKK,0.625,-0.08238898488627544,0.5620545239470156,1.241090478940313
451,E13,8,KKKK,0.5,0.5,,,32.0,46.0,1.0,1383.0,10.0,0.0,,Moderately confident,france,non-binary,,E13_8,E13_8_KKKK,0.5,0.037298728330987393,0.5943418475663607,1.8868369513272114
452,E13,8,PC,0.75,0.75,,,,8.0,0.0,2983.0,10.0,1.0,,Slightly confident,france,non-binary,,E13_8,E13_8_PC,0.75,0.5814206464073151,0.7411258405516589,4.822516811033175
453,E13,8,PCPC,0.625,0.625,,,,8.0,0.0,3383.0,10.0,1.0,,Slightly confident,france,non-binary,,E13_8,E13_8_PCPC,0.625,0.3975938158569035,0.6915361524512135,3.830723049024268
454,E13,8,PE13,0.75,0.75,,,,8.0,0.0,4583.0,10.0,1.0,,Slightly confident,france,non-binary,,E13_8,E13_8_PE13,0.75,1.0381247090708037,0.8643277254662655,7.28655450932531
455,E13,8,PPE13,0.875,0.875,,,,8.0,0.0,3783.0,10.0,7.0,,Extremely confident,france,non-binary,,E13_8,E13_8_PPE13,0.875,0.9304632019515107,0.8352846279897765,6.70569255979553
456,E13,8,PPPE13,0.625,0.625,,,25.0,8.0,1.0,4183.0,10.0,2.0,,Slightly confident,france,non-binary,,E13_8,E13_8_PPPE13,0.625,0.5382695157769507,0.7294852595617444,4.589705191234888
457,E13,8,T,0.5,0.5,,,,8.0,0.0,1783.0,10.0,1.0,,Slightly confident,france,non-binary,,E13_8,E13_8_T,0.5,0.015474590761999212,0.5884545014598817,1.7690900291976313
458,E13,8,TT,0.75,0.75,,,,8.0,0.0,2583.0,10.0,1.0,,Very confident,france,non-binary,,E13_8,E13_8_TT,0.75,0.8291416958029995,0.8079518285680177,6.159036571360353
459,E13,8,TTT,0.25,0.25,,,,8.0,0.0,2183.0,10.0,1.0,,Moderately confident,france,non-binary,,E13_8,E13_8_TTT,0.25,-0.8643609689312965,0.35110736962807676,-2.9778526074384652
460,E13,9,K,0.875,0.875,,,,9.0,0.0,184.0,11.0,1.0,,Moderately confident,russia,male,,E13_9,E13_9_K,0.875,1.0914576055481928,0.8787149707551506,7.57429941510301
461,E13,9,KK,0.625,0.625,,,,9.0,0.0,584.0,11.0,3.0,,Extremely confident,russia,male,,E13_9,E13_9_KK,0.625,0.2855837232753058,0.6613199672589207,3.2263993451784128
462,E13,9,KKK,0.625,0.625,,,36.0,36.0,1.0,984.0,11.0,0.0,,,russia,male,,E13_9,E13_9_KKK,0.625,0.2967864116222924,0.6643420387342879,3.286840774685757
463,E13,9,KKKK,0.875,0.875,,,,9.0,0.0,1384.0,11.0,2.0,,Extremely confident,russia,male,,E13_9,E13_9_KKKK,0.875,0.8893421429068743,0.8241916853204293,6.483833706408586
464,E13,9,PC,0.875,0.875,,,,9.0,0.0,2984.0,11.0,1.0,,Slightly confident,russia,male,,E13_9,E13_9_PC,0.875,0.9571650019640229,0.8424877872368585,6.849755744737166
465,E13,9,PCPC,0.625,0.625,,,47.0,47.0,1.0,3384.0,11.0,0.0,,,russia,male,,E13_9,E13_9_PCPC,0.625,0.25928525618460063,0.6542256123345439,3.0845122466908776
466,E13,9,PE13,0.5,0.5,,,,9.0,0.0,4584.0,11.0,2.0,,Moderately confident,russia,male,,E13_9,E13_9_PE13,0.5,0.1899447121156836,0.6355200950670314,2.7104019013406297
467,E13,9,PPE13,0.625,0.625,,,,9.0,0.0,3784.0,11.0,1.0,,Not confident at all,russia,male,,E13_9,E13_9_PPE13,0.625,0.6142665167764767,0.7499864430116883,4.999728860233764
468,E13,9,PPPE13,0.25,0.25,,,,9.0,0.0,4184.0,11.0,10.0,,Moderately confident,russia,male,,E13_9,E13_9_PPPE13,0.25,-0.653899150585962,0.4078821935074214,-1.8423561298515718
469,E13,9,T,0.5,0.5,,,,9.0,0.0,1784.0,11.0,1.0,,Not confident at all,russia,male,,E13_9,E13_9_T,0.5,0.02075616188849502,0.5898792742422826,1.7975854848456496
470,E13,9,TT,0.875,0.875,,,,9.0,0.0,2584.0,11.0,1.0,,Very confident,russia,male,,E13_9,E13_9_TT,0.875,1.096306683771579,0.8800230729290954,7.600461458581908
471,E13,9,TTT,0.375,0.375,,,,9.0,0.0,2184.0,11.0,1.0,,Slightly confident,russia,male,,E13_9,E13_9_TTT,0.375,0.244787202163266,0.6503145729349704,3.0062914586994065
472,E13,10,K,0.5,0.5,,,22.0,36.0,1.0,185.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_K,0.5,-0.11036917587026913,0.5545065020411132,1.0901300408222632
473,E13,10,KK,0.5,0.5,,,22.0,22.0,1.0,585.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_KK,0.5,0.006568448384366233,0.5860519532499028,1.7210390649980543
474,E13,10,KKK,0.625,0.625,,,22.0,35.0,1.0,985.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_KKK,0.625,0.45035358054725727,0.7057687879561271,4.115375759122541
475,E13,10,KKKK,0.5,0.5,,,29.0,5.0,1.0,1385.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_KKKK,0.5,0.16028232356529581,0.6275182784000974,2.550365568001949
476,E13,10,PC,0.5,0.5,,,22.0,22.0,1.0,2985.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_PC,0.5,0.07017030541256535,0.6032093847477634,2.064187694955269
477,E13,10,PCPC,0.375,0.375,,,22.0,36.0,1.0,3385.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_PCPC,0.375,-0.36592746413202215,0.4855663164956267,-0.28867367008746747
478,E13,10,PE13,0.75,0.75,,,29.0,29.0,1.0,4585.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_PE13,0.75,0.1211265905125545,0.6169555080818807,2.339110161637615
479,E13,10,PPE13,0.0,0.0,,,35.0,35.0,1.0,3785.0,12.0,0.0,,Moderately confident,,,,E13_10,E13_10_PPE13,0.0,-2.165900813482999,0.0,-10.0
480,E13,10,PPPE13,0.375,0.375,,,,10.0,0.0,4185.0,12.0,6.0,,Slightly confident,,,,E13_10,E13_10_PPPE13,0.375,-0.4282244958909677,0.4687608786536112,-0.6247824269277764
481,E13,10,T,0.375,0.375,,,22.0,22.0,1.0,1785.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_T,0.375,-0.31962666038247733,0.49805656294041983,-0.03886874119160488
482,E13,10,TT,0.625,0.625,,,29.0,29.0,1.0,2585.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_TT,0.625,0.40336552526999453,0.6930931464370457,3.861862928740912
483,E13,10,TTT,0.5,0.5,,,22.0,7.0,1.0,2185.0,12.0,0.0,,Not confident at all,,,,E13_10,E13_10_TTT,0.5,0.30621881121829464,0.6668865517012144,3.337731034024287
484,E13,11,K,0.75,0.75,,,,11.0,0.0,186.0,13.0,1.0,,Slightly confident,czech republic,female,,E13_11,E13_11_K,0.75,0.6828126680107343,0.7684776624382269,5.369553248764538
485,E13,11,KK,0.5,0.5,,,,11.0,0.0,586.0,13.0,1.0,,Moderately confident,czech republic,female,,E13_11,E13_11_KK,0.5,-0.13391588968058288,0.5481544684987424,0.9630893699748473
486,E13,11,KKK,0.25,0.25,,,,11.0,0.0,986.0,13.0,1.0,,Moderately confident,czech republic,female,,E13_11,E13_11_KKK,0.25,-0.7154120555214217,0.39128828411580363,-2.1742343176839283
487,E13,11,KKKK,0.375,0.375,,,3.0,11.0,1.0,1386.0,13.0,1.0,,Very confident,czech republic,female,,E13_11,E13_11_KKKK,0.375,-0.14720158056700242,0.5445704798868308,0.891409597736617
488,E13,11,PC,0.625,0.625,,,3.0,3.0,1.0,2986.0,13.0,0.0,,Extremely confident,czech republic,female,,E13_11,E13_11_PC,0.625,0.4125830819467899,0.6955797027209234,3.911594054418469
489,E13,11,PCPC,0.5,0.5,,,,11.0,0.0,3386.0,13.0,3.0,,Slightly confident,czech republic,female,,E13_11,E13_11_PCPC,0.5,0.007949266661428868,0.5864244470119826,1.728488940239652
490,E13,11,PE13,0.25,0.25,,,,11.0,0.0,4586.0,13.0,1.0,,Not confident at all,czech republic,female,,E13_11,E13_11_PE13,0.25,-0.9294120071372722,0.33355900258293064,-3.328819948341387
491,E13,11,PPE13,0.75,0.75,,,20.0,20.0,1.0,3786.0,13.0,0.0,,Extremely confident,czech republic,female,,E13_11,E13_11_PPE13,0.75,0.9537520125915839,0.8415670887840666,6.831341775681331
492,E13,11,PPPE13,0.375,0.375,,,41.0,9.0,1.0,4186.0,13.0,0.0,,Extremely confident,czech republic,female,,E13_11,E13_11_PPPE13,0.375,-0.34769885586937843,0.49048372161838877,-0.1903255676322253
493,E13,11,T,0.75,0.75,,,,11.0,0.0,1786.0,13.0,1.0,,Moderately confident,czech republic,female,,E13_11,E13_11_T,0.75,0.739302444250818,0.7837165172681887,5.674330345363773
494,E13,11,TT,0.625,0.625,,,,11.0,0.0,2586.0,13.0,1.0,,Moderately confident,czech republic,female,,E13_11,E13_11_TT,0.625,0.31421308001682347,0.669043110105247,3.3808622021049395
495,E13,11,TTT,0.375,0.375,,,30.0,30.0,1.0,2186.0,13.0,0.0,,Very confident,czech republic,female,,E13_11,E13_11_TTT,0.375,0.244787202163266,0.6503145729349704,3.0062914586994065
496,E13,12,K,0.5,0.5,,,45.0,45.0,1.0,187.0,14.0,0.0,,Extremely confident,morocco,male,,E13_12,E13_12_K,0.5,0.1668810120836582,0.6292983607989387,2.5859672159787745
497,E13,12,KK,0.5,0.5,,,,12.0,0.0,587.0,14.0,2.0,,Very confident,morocco,male,,E13_12,E13_12_KK,0.5,0.06219112564158371,0.6010568968059564,2.0211379361191266
498,E13,12,KKK,0.375,0.375,,,31.0,27.0,1.0,987.0,14.0,0.0,,Not confident at all,morocco,male,,E13_12,E13_12_KKK,0.375,-0.5260606230226298,0.44236830573654645,-1.152633885269072
499,E13,12,KKKK,0.5,0.5,,,,12.0,0.0,1387.0,14.0,1.0,,Moderately confident,morocco,male,,E13_12,E13_12_KKKK,0.5,0.02089055049386997,0.5899155273235376,1.798310546470752
500,E13,12,PC,0.625,0.625,,,,12.0,0.0,2987.0,14.0,1.0,,Extremely confident,morocco,male,,E13_12,E13_12_PC,0.625,0.4107190778351285,0.6950768632701291,3.901537265402581
501,E13,12,PCPC,0.5,0.5,,,45.0,45.0,1.0,3387.0,14.0,0.0,,Moderately confident,morocco,male,,E13_12,E13_12_PCPC,0.5,-0.05825240889484251,0.5685656805156408,1.371313610312816
502,E13,12,PE13,0.625,0.625,,,36.0,36.0,1.0,4587.0,14.0,0.0,,Not confident at all,morocco,male,,E13_12,E13_12_PE13,0.625,0.5600834178240396,0.7353698445025273,4.707396890050546
503,E13,12,PPE13,1.0,1.0,,,,12.0,0.0,3787.0,14.0,5.0,,Very confident,morocco,male,,E13_12,E13_12_PPE13,1.0,1.5309544744735852,0.997274990453449,9.945499809068977
504,E13,12,PPPE13,0.75,0.75,,,31.0,26.0,1.0,4187.0,14.0,0.0,,Not confident at all,morocco,male,,E13_12,E13_12_PPPE13,0.75,0.5476950339925369,0.732027916186441,4.64055832372882
505,E13,12,T,0.375,0.375,,,5.0,5.0,1.0,1787.0,14.0,0.0,,Moderately confident,morocco,male,,E13_12,E13_12_T,0.375,-0.37627406478671205,0.4827751858547422,-0.34449628290515655
506,E13,12,TT,0.625,0.625,,,15.0,15.0,1.0,2587.0,14.0,0.0,,Extremely confident,morocco,male,,E13_12,E13_12_TT,0.625,0.31028714499312765,0.6679840378645694,3.359680757291386
507,E13,12,TTT,0.625,0.625,,,2.0,5.0,1.0,2187.0,14.0,0.0,,Not confident at all,morocco,male,,E13_12,E13_12_TTT,0.625,0.5820395638075814,0.7412928016027049,4.825856032054096
508,E13,13,K,0.75,0.75,,,14.0,14.0,1.0,188.0,15.0,0.0,,Moderately confident,france ,male,,E13_13,E13_13_K,0.75,0.5892186891742186,0.7432294644211823,4.864589288423646
509,E13,13,KK,0.25,0.25,,,,13.0,0.0,588.0,15.0,1.0,,Moderately confident,france ,male,,E13_13,E13_13_KK,0.25,-0.47749196831844837,0.4554703345917852,-0.8905933081642967
510,E13,13,KKK,0.75,0.75,,,,13.0,0.0,988.0,15.0,1.0,,Moderately confident,france ,male,,E13_13,E13_13_KKK,0.75,0.9087267538716022,0.8294209372680971,6.588418745361942
511,E13,13,KKKK,0.375,0.375,,,4.0,4.0,1.0,1388.0,15.0,0.0,,Moderately confident,france ,male,,E13_13,E13_13_KKKK,0.375,-0.37171274294877393,0.4840056619859568,-0.3198867602808644
512,E13,13,PC,0.5,0.5,,,,13.0,0.0,2988.0,15.0,1.0,,Moderately confident,france ,male,,E13_13,E13_13_PC,0.5,0.17719890446359382,0.6320817470078125,2.6416349401562496
513,E13,13,PCPC,0.625,0.625,,,,13.0,0.0,3388.0,15.0,1.0,,Very confident,france ,male,,E13_13,E13_13_PCPC,0.625,0.23996055073924305,0.649012520683021,2.9802504136604195
514,E13,13,PE13,0.375,0.375,,,,13.0,0.0,4588.0,15.0,1.0,,Moderately confident,france ,male,,E13_13,E13_13_PE13,0.375,-0.7877187697882878,0.37178260370274446,-2.5643479259451114
515,E13,13,PPE13,0.875,0.875,,,47.0,47.0,1.0,3788.0,15.0,0.0,,Extremely confident,france ,male,,E13_13,E13_13_PPE13,0.875,1.3819572904835342,0.9570810543463633,9.141621086927262
516,E13,13,PPPE13,0.75,0.75,,,29.0,26.0,1.0,4188.0,15.0,0.0,,Extremely confident,france ,male,,E13_13,E13_13_PPPE13,0.75,0.8172567779778416,0.8047457167818094,6.094914335636187
517,E13,13,T,0.25,0.25,,,29.0,29.0,1.0,1788.0,15.0,0.0,,Very confident,france ,male,,E13_13,E13_13_T,0.25,-0.5404874655057635,0.43847647657934047,-1.2304704684131913
518,E13,13,TT,0.5,0.5,,,,13.0,0.0,2588.0,15.0,1.0,,Moderately confident,france ,male,,E13_13,E13_13_TT,0.5,0.3146629355769437,0.6691644645171673,3.3832892903433454
519,E13,13,TTT,0.75,0.75,,,14.0,29.0,1.0,2188.0,15.0,0.0,,Moderately confident,france ,male,,E13_13,E13_13_TTT,0.75,0.6488266004635945,0.7593094768998208,5.186189537996414
520,E13,14,K,0.75,0.75,,,,14.0,0.0,189.0,16.0,9.0,,,france,male,,E13_14,E13_14_K,0.75,0.7958335188673729,0.7989665128745113,5.979330257490226
521,E13,14,KK,0.5,0.5,,,,14.0,0.0,589.0,16.0,5.0,,Very confident,france,male,,E13_14,E13_14_KK,0.5,-0.10112272256320856,0.5570008535683605,1.1400170713672093
522,E13,14,KKK,0.25,0.25,,,,14.0,0.0,989.0,16.0,6.0,,,france,male,,E13_14,E13_14_KKK,0.25,-0.7154120555214217,0.39128828411580363,-2.1742343176839283
523,E13,14,KKKK,0.5,0.5,,,46.0,46.0,1.0,1389.0,16.0,0.0,,Moderately confident,france,male,,E13_14,E13_14_KKKK,0.5,-0.23883704066966696,0.5198506178741646,0.3970123574832911
524,E13,14,PC,0.375,0.375,,,38.0,15.0,1.0,2989.0,16.0,0.0,,Moderately confident,france,male,,E13_14,E13_14_PC,0.375,-0.23543909044480754,0.5207672593205035,0.4153451864100681
525,E13,14,PCPC,0.75,0.75,,,,14.0,0.0,3389.0,16.0,4.0,,,france,male,,E13_14,E13_14_PCPC,0.75,0.7841682728075663,0.795819660415658,5.916393208313158
526,E13,14,PE13,0.75,0.75,,,,14.0,0.0,4589.0,16.0,6.0,,Very confident,france,male,,E13_14,E13_14_PE13,0.75,0.762150634745267,0.7898801150242224,5.7976023004844475
527,E13,14,PPE13,0.5,0.5,,,24.0,5.0,1.0,3789.0,16.0,0.0,,Slightly confident,france,male,,E13_14,E13_14_PPE13,0.5,-0.07746817806470087,0.5633819758470119,1.2676395169402372
528,E13,14,PPPE13,0.25,0.25,,,29.0,26.0,1.0,4189.0,16.0,0.0,,Slightly confident,france,male,,E13_14,E13_14_PPPE13,0.25,-0.3258870042939713,0.4963677534176588,-0.07264493164682406
529,E13,14,T,0.75,0.75,,,29.0,29.0,1.0,1789.0,16.0,0.0,,Very confident,france,male,,E13_14,E13_14_T,0.75,0.4802374269211695,0.7138303457629324,4.276606915258645
530,E13,14,TT,0.875,0.875,,,29.0,29.0,1.0,2589.0,16.0,0.0,,Very confident,france,male,,E13_14,E13_14_TT,0.875,0.9271980066782347,0.8344037989252489,6.688075978504976
531,E13,14,TTT,0.25,0.25,,,29.0,29.0,1.0,2189.0,16.0,0.0,,Moderately confident,france,male,,E13_14,E13_14_TTT,0.25,-0.45123185388690057,0.4625543433855143,-0.7489131322897151
532,E13,15,K,0.375,0.375,,,,15.0,0.0,190.0,17.0,1.0,,Not confident at all,france,female,,E13_15,E13_15_K,0.375,-0.09550858385653971,0.5585153407984496,1.1703068159689902
533,E13,15,KK,0.5,0.5,,,12.0,12.0,1.0,590.0,17.0,0.0,,Extremely confident,france,female,,E13_15,E13_15_KK,0.5,0.030818051419936432,0.5925936003396826,1.8518720067936503
534,E13,15,KKK,0.5,0.5,,,,15.0,0.0,990.0,17.0,1.0,,Slightly confident,france,female,,E13_15,E13_15_KKK,0.5,0.2211360216011681,0.6439343581220944,2.8786871624418886
535,E13,15,KKKK,0.75,0.75,,,,15.0,0.0,1390.0,17.0,1.0,,Slightly confident,france,female,,E13_15,E13_15_KKKK,0.75,0.6739001004356957,0.7660733809473426,5.321467618946851
536,E13,15,PC,0.75,0.75,,,,15.0,0.0,2990.0,17.0,4.0,,Not confident at all,france,female,,E13_15,E13_15_PC,0.75,0.7012027601818958,0.7734386299540992,5.468772599081982
537,E13,15,PCPC,0.75,0.75,,,,15.0,0.0,3390.0,17.0,1.0,,Moderately confident,france,female,,E13_15,E13_15_PCPC,0.75,0.7841682728075663,0.795819660415658,5.916393208313158
538,E13,15,PE13,0.875,0.875,,,,15.0,0.0,4590.0,17.0,2.0,,Very confident,france,female,,E13_15,E13_15_PE13,0.875,1.197428126890883,0.9073019027361406,8.146038054722812
539,E13,15,PPE13,0.0,0.0,,,36.0,27.0,1.0,3790.0,17.0,0.0,,Extremely confident,france,female,,E13_15,E13_15_PPE13,0.0,-2.165900813482999,0.0,-10.0
540,E13,15,PPPE13,0.25,0.25,,,16.0,26.0,1.0,4190.0,17.0,0.0,,Extremely confident,france,female,,E13_15,E13_15_PPPE13,0.25,-0.5644486308966723,0.4320126393108602,-1.3597472137827964
541,E13,15,T,0.75,0.75,,,,15.0,0.0,1790.0,17.0,1.0,,Moderately confident,france,female,,E13_15,E13_15_T,0.75,0.6133600423643256,0.7497419097015343,4.9948381940306845
542,E13,15,TT,0.75,0.75,,,,15.0,0.0,2590.0,17.0,2.0,,Moderately confident,france,female,,E13_15,E13_15_TT,0.75,0.8291416958029993,0.8079518285680176,6.159036571360353
543,E13,15,TTT,0.125,0.125,,,,15.0,0.0,2190.0,17.0,1.0,,Not confident at all,france,female,,E13_15,E13_15_TTT,0.125,-0.9450044300691169,0.3293527428785924,-3.4129451424281525
544,E13,16,K,0.75,0.75,,,0.0,0.0,1.0,191.0,18.0,0.0,,Moderately confident,france,male,,E13_16,E13_16_K,0.75,0.7445251404744735,0.7851254077767122,5.702508155534245
545,E13,16,KK,0.5,0.5,,,33.0,16.0,1.0,591.0,18.0,1.0,,Moderately confident,france,male,,E13_16,E13_16_KK,0.5,-0.08767195726792534,0.5606293731577383,1.2125874631547653
546,E13,16,KKK,0.375,0.375,,,0.0,0.0,1.0,991.0,18.0,0.0,,Moderately confident,france,male,,E13_16,E13_16_KKK,0.375,-0.5260606230226298,0.44236830573654645,-1.152633885269072
547,E13,16,KKKK,0.375,0.375,,,,16.0,0.0,1391.0,18.0,2.0,,Not confident at all,france,male,,E13_16,E13_16_KKKK,0.375,-0.4710003385968701,0.4572215364821337,-0.8555692703573268
548,E13,16,PC,0.625,0.625,,,,16.0,0.0,2991.0,18.0,1.0,,Moderately confident,france,male,,E13_16,E13_16_PC,0.625,0.3850053259957762,0.6881402429204895,3.7628048584097886
549,E13,16,PCPC,0.625,0.625,,,,16.0,0.0,3391.0,18.0,2.0,,Moderately confident,france,male,,E13_16,E13_16_PCPC,0.625,0.2996254208415388,0.6651078985452589,3.302157970905176
550,E13,16,PE13,0.875,0.875,,,5.0,5.0,1.0,4591.0,18.0,0.0,,Very confident,france,male,,E13_16,E13_16_PE13,0.875,1.1606718572646975,0.8973864190113718,7.947728380227435
551,E13,16,PPE13,0.625,0.625,,,28.0,35.0,1.0,3791.0,18.0,0.0,,Extremely confident,france,male,,E13_16,E13_16_PPE13,0.625,0.16383986810125284,0.6284779724959665,2.56955944991933
552,E13,16,PPPE13,0.75,0.75,,,28.0,26.0,1.0,4191.0,18.0,0.0,,Slightly confident,france,male,,E13_16,E13_16_PPPE13,0.75,0.7194827611830367,0.7783698989391988,5.567397978783976
553,E13,16,T,0.5,0.5,,,,16.0,0.0,1791.0,18.0,1.0,,Moderately confident,france,male,,E13_16,E13_16_T,0.5,0.19452481798863624,0.6367556384369883,2.735112768739768
554,E13,16,TT,0.75,0.75,,,,16.0,0.0,2591.0,18.0,1.0,,Very confident,france,male,,E13_16,E13_16_TT,0.75,0.191338580523513,0.6358961092723048,2.7179221854460955
555,E13,16,TTT,0.5,0.5,,,,16.0,0.0,2191.0,18.0,2.0,,Very confident,france,male,,E13_16,E13_16_TTT,0.5,-0.6726395472122986,0.4028267267902067,-1.9434654641958673
556,E13,17,K,0.625,0.625,,,,17.0,0.0,192.0,19.0,1.0,,Moderately confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_K,0.625,0.37469519022770426,0.6853589491589581,3.707178983179162
557,E13,17,KK,0.5,0.5,,,,17.0,0.0,592.0,19.0,1.0,,Moderately confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_KK,0.5,-0.08767195726792534,0.5606293731577383,1.2125874631547653
558,E13,17,KKK,0.375,0.375,,,40.0,6.0,1.0,992.0,19.0,0.0,,Very confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_KKK,0.375,-0.5260606230226299,0.4423683057365464,-1.152633885269072
559,E13,17,KKKK,0.25,0.25,,,,17.0,0.0,1392.0,19.0,1.0,,Moderately confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_KKKK,0.25,-0.46446027300141934,0.45898580458197413,-0.8202839083605191
560,E13,17,PC,0.75,0.75,,,,17.0,0.0,2992.0,19.0,1.0,,Moderately confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_PC,0.75,0.6677127393011422,0.7644042594817293,5.288085189634584
561,E13,17,PCPC,0.5,0.5,,,36.0,36.0,1.0,3392.0,19.0,0.0,,Very confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_PCPC,0.5,0.046034338915121126,0.5966983925981009,1.9339678519620183
562,E13,17,PE13,0.75,0.75,,,,17.0,0.0,4592.0,19.0,1.0,,Very confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_PE13,0.75,1.1117116871044752,0.8841787737491406,7.68357547498281
563,E13,17,PPE13,0.375,0.375,,,8.0,8.0,1.0,3792.0,19.0,0.0,,Extremely confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_PPE13,0.375,-0.29166707926934493,0.5055990250645171,0.11198050129034165
564,E13,17,PPPE13,0.375,0.375,,,47.0,9.0,1.0,4192.0,19.0,0.0,,,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_PPPE13,0.375,-0.5281523268368038,0.4418040413175124,-1.163919173649754
565,E13,17,T,0.625,0.625,,,29.0,29.0,1.0,1792.0,19.0,0.0,,Very confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_T,0.625,0.2494607412712913,0.6515753211402149,3.031506422804295
566,E13,17,TT,0.875,0.875,,,,17.0,0.0,2592.0,19.0,1.0,,Very confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_TT,0.875,1.0963066837715791,0.8800230729290954,7.600461458581908
567,E13,17,TTT,0.625,0.625,,,40.0,40.0,1.0,2192.0,19.0,0.0,,Moderately confident,earth,prefer to self-describe,prefer to not describe ,E13_17,E13_17_TTT,0.625,0.4392381869388721,0.7027702653764629,4.0554053075292575
568,E13,18,K,0.625,0.625,,,49.0,49.0,1.0,193.0,20.0,0.0,,Not confident at all,lebanon,female,,E13_18,E13_18_K,0.625,0.47092931437605745,0.7113193608510244,4.226387217020488
569,E13,18,KK,0.625,0.625,,,,18.0,0.0,593.0,20.0,1.0,,Slightly confident,lebanon,female,,E13_18,E13_18_KK,0.625,0.2855837232753058,0.6613199672589207,3.2263993451784128
570,E13,18,KKK,0.625,0.625,,,,18.0,0.0,993.0,20.0,3.0,,Not confident at all,lebanon,female,,E13_18,E13_18_KKK,0.625,0.8200231160387156,0.8054919725988106,6.10983945197621
571,E13,18,KKKK,0.375,0.375,,,48.0,22.0,1.0,1393.0,20.0,0.0,,Not confident at all,lebanon,female,,E13_18,E13_18_KKKK,0.375,-0.10729315285855605,0.5553362994177198,1.1067259883543947
572,E13,18,PC,0.75,0.75,,,,18.0,0.0,2993.0,20.0,3.0,,Slightly confident,lebanon,female,,E13_18,E13_18_PC,0.75,0.5938052113204852,0.7444667386646545,4.889334773293088
573,E13,18,PCPC,0.5,0.5,,,,18.0,0.0,3393.0,20.0,1.0,,Slightly confident,lebanon,female,,E13_18,E13_18_PCPC,0.5,0.010350998799593003,0.5870723456200136,1.7414469124002725
574,E13,18,PE13,0.75,0.75,,,33.0,0.0,1.0,4593.0,20.0,0.0,,Not confident at all,lebanon,female,,E13_18,E13_18_PE13,0.75,0.7552571243242016,0.7880205005671039,5.760410011342078
575,E13,18,PPE13,0.25,0.25,,,8.0,8.0,1.0,3793.0,20.0,0.0,,Not confident at all,lebanon,female,,E13_18,E13_18_PPE13,0.25,-1.445782252213324,0.1942613857932544,-6.114772284134912
576,E13,18,PPPE13,0.625,0.625,,,1.0,9.0,1.0,4193.0,20.0,0.0,,Not confident at all,lebanon,female,,E13_18,E13_18_PPPE13,0.625,0.3936758991135831,0.6904792432463763,3.8095848649275244
